city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
sj,1996,4,1996-01-22,0.0958,0.1381,0.2194571,0.2229,60.67,-1.4031936106817453,-1.470115478638484,-0.8394160392403768,-1.3511757200459877,-0.9145893015863472,44.85,0.45686560039599317,60.67,-0.8687188336708291,-1.082464518082509,25.5857142857,5.85714285714,28.9,22.2,47.7,13
sj,1996,5,1996-01-29,0.0627,0.1475333,0.2058429,0.2097286,0.0,-2.0784280163779134,-2.1005714074910564,-1.9826043533685485,-2.6193964881032756,-1.7931669181667178,28.6,-0.957554628527255,0.0,-1.8885637847293124,-1.082464518082509,24.7857142857,6.02857142857,28.3,20.0,32.0,23
sj,1996,6,1996-02-05,0.02765,0.04075,0.1646,0.1686857,0.0,-1.5015640909265586,-1.5133820619656706,-1.6314954630310237,-1.604819873657455,-1.234072071251957,11.9,-1.1737932541744294,0.0,-1.6212167123023864,-0.6284160779705331,25.1571428571,6.81428571429,29.4,21.1,10.8,20
sj,1996,7,1996-02-12,0.06895,0.13685,0.2188143,0.2143,29.3,-1.230741657964342,-1.2970491453297874,-0.8088445528150232,-1.1820796176383588,-1.7931669181667178,15.45,0.21655353404329647,29.3,-0.8490884542282672,-0.47706659792614525,25.3142857143,7.44285714286,31.1,21.1,25.5,16
sj,1996,8,1996-02-19,0.0478,0.0583,0.1627857,0.1252143,7.2,-1.0121405914148556,-0.9447355383606851,-0.9070438728675433,-1.0975315664345204,-0.9145893015863472,16.7,-0.33966964944341377,7.2,-0.9229360721592829,0.5823797623633833,25.9714285714,7.71428571429,31.7,21.1,22.1,16
sj,1996,9,1996-02-26,0.076,0.108975,0.2699333,0.2227714,177.58,-1.2538162148803833,-1.27850632427471,-0.8857364737290759,-1.4357237712497781,-0.9944599940027611,15.67,0.07887034663718027,177.58,-0.9210665121843288,-0.32571711788175745,25.5571428571,7.21428571429,29.4,21.1,4.6,23
sj,1996,10,1996-03-04,0.09403333,0.11005,0.1926667,0.1776429,9.96,-1.513708594387593,-1.476296418990193,-1.9251670147841682,-1.4357237712497781,-1.3938134560847395,3.2,-1.7359292125806052,9.96,-1.8586508255880896,0.15860121824757153,25.5714285714,7.91428571429,30.6,20.6,3.3,14
sj,1996,11,1996-03-11,0.03786667,0.0368,0.1764286,0.1658571,0.0,-0.9222712637628406,-0.87056425240973,-0.9959791069302091,-1.1820796176383588,-0.5152358395043689,8.6,-0.724000019208481,0.0,-1.0425879087241776,-0.5073364939223098,26.2428571429,7.2,31.1,21.7,12.7,15
sj,1996,12,1996-03-18,0.07713333,0.1118,0.1855286,0.2112714,0.0,-1.3983358089572795,-1.3712204312807426,-0.8190350485063254,-0.5902432592115858,-1.6334255333339356,28.0,0.5071241872114214,0.0,-0.8509580142032213,0.18887111426492506,26.2,7.7,32.2,22.2,14.2,4
sj,1996,13,1996-03-25,0.11245,-0.0457,0.1378857,0.1538429,0.0,-0.7522482119076942,-0.7098598006697244,-1.3053996067467357,-0.7593393616192627,-0.43536514708800045,2.8,-1.6278098997718002,0.0,-1.313674101035577,1.0061583064791952,26.4,9.02857142857,32.2,20.6,0.5,5
sj,1996,14,1996-04-01,0.0448,0.024225,0.0851,0.1079429,0.0,-1.584146715991899,-1.5381058242377794,-1.1516157655671462,-0.8438874128230531,-1.4736841485011531,28.8,0.026077713419243528,0.0,-1.1837396847720216,0.21914101026108965,25.9285714286,6.9,31.1,21.7,21.6,5
sj,1996,15,1996-04-08,0.0497,0.1488,0.1627286,0.1776429,49.18,-0.7971828757337016,-0.8458404910029436,-0.4744110182968176,-0.421147156803957,-0.754847916753565,27.9,0.24949613715757327,49.18,-0.5135024437951877,0.15860121824757153,26.2285714286,7.68571428571,32.2,21.7,80.5,11
sj,1996,16,1996-04-15,0.08893333,0.12235,0.2162143,0.2278286,46.16,-1.037644049193154,-0.9447355383606851,-0.8412688566977246,-0.5056952080077954,-1.234072071251957,24.22,-0.18340345516444787,46.16,-0.8836753132741589,-0.32571711788175745,26.1285714286,6.72857142857,32.2,21.1,8.9,11
sj,1996,17,1996-04-22,0.07295,0.1078,0.1786857,0.1805143,0.0,-0.7182436015366456,-0.6233266340153515,-1.1766287996203828,-0.7593393616192627,-0.19575306983880433,10.9,-1.4073478634932033,0.0,-1.197761384355157,-0.14409774184120408,26.1285714286,6.4,30.0,22.2,8.2,7
sj,1996,18,1996-04-29,0.3144667,0.1974,0.2231,0.2046286,5.63,-0.9064834094334738,-0.9447355383606851,-1.0108016452921802,-1.2666276688421492,-0.5152358395043689,21.5,-0.7501851652888352,5.63,-1.0453922486538914,-1.2943537901404147,26.0142857143,6.62857142857,30.0,22.2,25.6,4
sj,1996,19,1996-05-06,-0.0464,-0.0384,0.0964,0.09445714,0.0,-1.1590890863540089,-1.1981540979720458,-1.4147158308949368,-1.604819873657455,-0.754847916753565,11.1,-1.223629499903069,0.0,-1.4230433579672441,-0.5981461819531805,25.4428571429,6.32857142857,29.4,21.7,10.6,6
sj,1996,20,1996-05-13,0.0865,0.07175,0.1463,0.1586429,21.7,-1.2562451157426404,-1.3464966690086828,-0.41882649781826425,-1.0129835152306819,-0.8347186091699788,68.2,1.1554177230365994,21.7,-0.4835894846539639,-1.5667828542118378,25.8428571429,5.54285714286,29.4,22.2,44.8,5
sj,1996,21,1996-05-20,0.0339,0.0557,0.2153167,0.21815,44.07,-0.3526940400480543,-0.2277464437191118,0.23985007552688165,-0.5056952080077954,0.12372969982676019,17.9,1.137679398278211,44.07,0.2100172556499064,-0.023018157792980855,26.7285714286,6.34285714286,30.6,22.8,0.8,2
sj,1996,22,1996-05-27,0.09985,0.1066,0.1409857,0.1087857,68.06,0.3128247621991819,0.3532619614546141,0.7391843553203579,0.4243333552342353,0.20360039224317403,21.71,1.1292325769562455,68.06,0.7353636007598561,0.7639991384251247,28.1142857143,6.91428571429,33.3,23.3,9.4,4
sj,1996,23,1996-06-03,0.0529,0.080075,0.1793143,0.1579,137.06,0.15373176379899442,0.007129294837220628,0.5891061490555377,0.08614115041892957,0.5230831619087386,24.38,1.0160451713720005,137.06,0.5614945257065089,-0.8100354540110865,27.8142857143,7.02857142857,32.2,23.9,2.3,2
sj,1996,24,1996-06-10,0.0986,0.0893,0.12375,0.13545,27.82,-0.28104146843772126,-0.3080986691564041,0.221321902250178,-0.5902432592115858,0.20360039224317403,43.3,0.9767674522514694,27.82,0.1726260567397354,-0.9008451420419571,26.9428571429,5.98571428571,31.1,23.3,40.9,4
sj,1996,25,1996-06-17,0.07125,0.0646,0.1461,0.1561714,47.93,-0.4959991841188751,-0.5367934673610277,0.21946908479283023,-0.421147156803957,-0.1158823774223905,73.7,1.2981690032477242,47.93,0.17916951655392158,-1.1127344140998623,26.4428571429,5.8,30.6,22.8,84.6,6
sj,1996,26,1996-06-24,0.16555,0.1205,0.1861857,0.1705857,15.99,0.4828478140543283,0.45215700881235565,0.6141191831087742,0.4243333552342353,0.28347108465958787,22.5,0.5839902611644365,15.99,0.6101030843355351,-0.4467967019087917,27.6857142857,5.92857142857,32.8,23.3,19.3,6
sj,1996,27,1996-07-01,0.0812,0.07375,0.2217833,0.1834333,6.01,0.43184089849777957,0.4336141877572781,0.4779371068014358,0.17068920162276802,0.20360039224317403,23.9,0.3339643502885284,6.01,0.44184268907617963,-1.0219247260689917,27.9428571429,6.37142857143,32.2,24.4,5.9,4
sj,1996,28,1996-07-08,0.05763333,0.07825,0.1641167,0.1680333,24.35,0.5617870882513845,0.5634139377387883,0.8068121889475612,0.5934294576418642,0.5230831619087386,35.23,0.8585119538622202,24.35,0.8036025388314453,-0.4467967019087917,28.0142857143,6.37142857143,32.8,23.3,43.5,6
sj,1996,29,1996-07-15,0.1121,0.095425,0.1674286,0.1645429,97.22,-0.046652546708761816,-0.10412763408926128,0.6659980693210744,0.08614115041892957,-0.1158823774223905,123.2,1.5938077492208536,97.22,0.6559073030348473,-0.4467967019087917,27.2714285714,5.62857142857,31.1,23.9,53.6,11
sj,1996,30,1996-07-22,0.0038,-0.0106,0.14715,0.1767833,14.89,0.5447847830658843,0.6746708657999477,0.45199766369530414,0.5934294576418642,0.6029538543251524,15.8,0.07887034663718027,14.89,0.3988428103065811,-0.26517732586823933,27.5142857143,5.47142857143,31.1,23.9,9.9,16
sj,1996,31,1996-07-29,0.09683333,0.115,0.1986143,0.2044429,41.78,0.27274790009759203,0.23582409217647243,0.604855096470404,0.08614115041892957,0.20360039224317403,39.1,0.8804736892815873,41.78,0.5586901857767951,-0.5376063899396624,27.1714285714,5.15714285714,30.0,23.9,79.3,9
sj,1996,32,1996-08-05,0.075825,0.05435,0.1329714,0.1440857,34.04,0.054146833548154,-0.05468011041036589,0.8503533975744598,-0.5056952080077954,0.3633417770759563,67.71,1.7969538017982905,34.04,0.8335154979726669,-1.5970527502291914,27.6714285714,5.34285714286,30.6,24.4,31.9,12
sj,1996,33,1996-08-12,0.0795,0.0291,0.14252,0.2317,19.92,0.4913489666470784,0.5263282947633108,0.6363529919486896,0.4243333552342353,0.6828245467415662,29.2,0.5924370824864023,19.92,0.6175813241044821,0.34022059430931284,28.0142857143,6.12857142857,31.7,22.8,14.3,13
sj,1996,34,1996-08-19,0.1072,0.09555,0.3094667,0.2312,110.91,-0.07579935620545081,-0.1226704551443388,0.6687772958313541,-0.5056952080077954,0.28347108465958787,68.7,1.6001428651975433,110.91,0.6456247233361866,-1.0219247260689917,26.7857142857,6.62857142857,31.1,22.8,80.6,27
sj,1996,35,1996-08-26,0.01203333,0.07396667,0.2981857,0.3126,15.74,0.7415257435554626,0.736480271047485,0.5761364275024718,0.9316216624571219,0.6029538543251524,33.7,0.10083208205654734,15.74,0.5801901251943111,0.21914101026108965,27.7571428571,6.21428571429,33.3,23.9,22.6,21
sj,1996,36,1996-09-02,0.0364,0.03065,0.1729,0.1757857,10.59,1.1046464041817967,1.348393377979657,1.1764492532102688,1.6925541232915238,1.0821780088235446,21.95,0.7710873532715323,10.59,1.2756664254076995,2.1261444587822407,28.4857142857,5.87142857143,33.3,23.3,35.1,19
sj,1996,37,1996-09-09,0.1043,0.1068,0.1678667,0.1728,63.31,0.6200807063946079,0.6066805210659748,0.8790720665424289,0.17068920162276802,0.44321246949237014,89.24,0.9028577657581871,63.31,0.9382108549996662,-1.3851634781712854,27.9428571429,6.51428571429,32.8,23.3,51.1,17
sj,1996,38,1996-09-16,0.06747500000000001,0.02845,0.1504286,0.1078167,243.55,0.3480438234263639,0.22346221147310383,1.1560682624762173,0.00159309921513918,0.28347108465958787,151.7,1.9979881490600162,243.55,1.2242535268489596,-1.3246236861577678,27.0428571429,5.82857142857,31.7,22.8,305.9,24
sj,1996,39,1996-09-23,0.04044,0.00445,0.1859,0.1818857,59.12,1.0597117403557894,1.0887938780166366,1.2941031562409036,0.8470736112533315,1.481531470905523,19.32,1.0958676327847443,59.12,1.3476444833637635,-1.2035441021307332,27.8714285714,6.35714285714,32.8,23.9,7.3,27
sj,1996,40,1996-09-30,-0.0385,0.06813333,0.1651286,0.1952143,27.58,0.8034627125670185,0.884822842084122,0.6437642611296384,0.9316216624571219,1.0821780088235446,27.2,0.07253523063092172,27.58,0.6446899433159922,-0.7494956619975683,27.4142857143,5.88571428571,31.1,23.9,20.9,30
sj,1996,41,1996-10-07,-0.0066,-0.0355,0.2071833,0.2196167,28.18,0.756099147878754,0.804470615781458,0.8837041098615771,0.8470736112533315,0.6828245467415662,23.54,0.6883085043990558,28.18,0.919515255511864,0.18887111426492506,27.2857142857,6.24285714286,31.7,23.3,17.6,29
sj,1996,42,1996-10-14,0.0161,0.0609,0.2202286,0.2358,4.62,0.6212951564006832,0.5695948780904972,0.616898409619054,0.4243333552342353,0.7626952391579347,23.7,0.3031334524899629,4.62,0.6213204439889545,-0.5981461819531805,27.5714285714,6.64285714286,31.7,23.3,8.9,25
sj,1996,43,1996-10-21,-0.0969,-0.0902,0.1490143,0.1663143,17.37,1.080357396409622,1.1073366990717142,1.0504576725942325,0.6779775088457026,1.162048701239913,7.1,0.5328869922345469,17.37,1.1083408101685408,0.40076038632283095,29.0428571429,7.38571428571,33.9,24.4,6.6,35
sj,1996,44,1996-10-28,0.00525,0.0158,0.1809429,0.1463571,16.06,0.15130286293678563,0.13692904481873086,0.4038244123977364,0.8470736112533315,0.3633417770759563,65.2,0.6498754674225462,16.06,0.3979080303518225,-0.7797655580149219,27.0428571429,6.1,31.1,21.7,28.9,33
sj,1996,45,1996-11-04,-0.05675,-0.00865,0.1236143,0.1353,51.59,0.08086474218258591,0.0442149378126982,0.7540068943308084,0.17068920162276802,0.20360039224317403,59.22,1.531301271479701,51.59,0.7624722199713662,-0.8705752460246036,26.8428571429,6.28571428571,31.1,22.2,35.6,30
sj,1996,46,1996-11-11,-0.03006667,0.0881,0.07505714,0.098,34.32,-0.7036701972133542,-0.8396595506512347,0.10922645159166021,-1.3511757200459877,-0.3554944546715866,219.9,1.391928719815102,34.32,0.09223497899453245,-1.3851634781712854,26.1571428571,6.02857142857,30.0,22.2,25.0,29
sj,1996,47,1996-11-18,0.0549,0.039525,0.06076667,0.0578,42.76,-0.5069292375738822,-0.5429744077127366,0.221321902250178,-0.6747913104154243,-0.3554944546715866,113.55,1.320130738637527,42.76,0.2006694559714399,-1.8089420222870969,25.8714285714,5.6,29.4,22.2,88.3,31
sj,1996,48,1996-11-25,0.12015,0.1038667,0.1649714,0.1447714,65.18,-0.7449615101710775,-0.6604122769908782,0.3695472910576504,-0.6747913104154243,-0.5152358395043689,49.0,2.110753213587037,65.18,0.3876254506531617,-0.8705752460246036,25.6142857143,4.58571428571,28.3,22.8,39.5,29
sj,1996,49,1996-12-02,-0.1171,-0.01016667,0.2602714,0.2308429,0.0,-1.2161682536410505,-1.3032300856814962,-1.398040475075618,-1.3511757200459877,-1.3139427636683256,20.57,-1.0758101269165044,0.0,-1.359478319734888,-1.17327420611338,25.0142857143,5.05714285714,28.3,21.7,19.6,22
sj,1996,50,1996-12-09,0.0044,0.0495,0.1559143,0.176,0.0,-1.05950415610312,-1.0436305857184265,-1.5786901677657916,-0.5902432592115858,-1.6334255333339356,3.8,-1.6789131687016898,0.0,-1.4987605358077793,0.6429195543769005,24.8,6.57142857143,30.0,20.6,3.1,27
sj,1996,51,1996-12-16,-0.00042500000000000003,0.1639,0.1702286,0.1818571,0.0,-2.072355764647372,-2.0882095267876877,-1.4980926125855225,-1.8584640272688742,-1.3139427636683256,40.7,0.13039595665386278,0.0,-1.4417389573896118,-1.3246236861577678,24.9571428571,4.7,28.9,21.1,25.4,24
sj,1996,52,1996-12-23,0.0214,0.0214,0.156975,0.1470375,0.0,-1.7359530126554699,-1.7915243838491404,-2.381886495652157,-1.9430120784727125,-2.192520380248696,3.93,-2.3263620223828423,0.0,-2.213867215463731,0.06779153021670088,24.5142857143,5.78571428571,27.8,19.4,4.0,26
sj,1997,1,1997-01-01,0.1526333,0.1094,0.2077429,0.1732857,0.0,0.5132090735570445,0.5510520561700972,-0.05382147687474186,0.17068920162276802,0.3633417770759563,3.24,-0.9617780391882378,0.0,-0.10406881543109159,-0.20463753385472216,26.6285714286,7.71428571429,31.7,21.7,0.5,29
sj,1997,2,1997-01-08,0.09436667,0.1839,0.2683714,0.1435857,0.0,-1.6023634711834744,-1.5195630023173794,-0.9978319237391146,-1.7739159760650838,-1.3139427636683256,24.14,0.40449530826484936,0.0,-1.0266966492315226,-0.17436763783736867,24.6714285714,5.64285714286,27.8,21.1,29.0,22
sj,1997,3,1997-01-15,-0.1459,0.0338,0.2233714,0.2170857,0.0,-1.279319672658682,-1.3155919672501875,-1.4916077518089896,-1.604819873657455,-0.9145893015863472,7.79,-1.1801283701511236,0.0,-1.4772605963902632,-0.4467967019087917,24.3857142857,6.65714285714,28.9,19.4,0.6,33
sj,1997,4,1997-01-22,0.0495,0.07316667,0.1704714,0.1861429,6.65,-1.3497577942629395,-1.2476016216509411,-0.8496065349316422,-0.3365991056001666,-1.6334255333339356,23.5,0.34325585375451556,6.65,-0.891153553043106,1.4602067466123596,24.9,6.42857142857,28.9,21.1,2.0,24
sj,1997,5,1997-01-29,0.0451,0.04505,0.1107571,0.1018,66.05,-1.9824864378454634,-2.0264001215401013,-1.0145072802069126,-2.0275601296765506,-1.5535548409175217,81.3,1.0219579462914619,66.05,-1.0715660879106406,-1.3246236861577678,24.6285714286,4.68571428571,28.3,21.1,58.9,30
sj,1997,6,1997-02-05,0.04245,0.03413333,0.1372714,0.1156857,53.52,-1.5331398004353503,-1.5381058242377794,-1.635201097297277,-1.8584640272688742,-1.1542013788355434,14.3,-1.1400059689161353,53.52,-1.6212167123023864,-0.8100354540110865,23.7,6.1,27.8,19.4,49.5,20
sj,1997,7,1997-02-12,0.0455,0.1281,0.1796714,0.1705857,24.98,-1.6606570893266979,-1.637000871595521,-0.9468794465797095,-2.112108180880341,-1.234072071251957,50.58,0.5958158110033636,24.98,-0.9939793501605859,-1.5970527502291914,24.5714285714,5.7,27.8,21.1,25.4,17
sj,1997,8,1997-02-19,0.0297,0.07732,0.1488286,0.1815429,0.0,-1.2635318183293152,-1.2723253839230009,-1.2164643733325489,-1.7739159760650838,-0.8347186091699788,15.14,-0.6560031076346601,0.0,-1.2575873026376039,-0.840305350028439,24.6857142857,6.27142857143,28.3,21.1,22.9,24
sj,1997,9,1997-02-26,0.091525,0.04896667,0.15534,0.1579,0.0,-1.537997602159816,-1.581372407564966,-1.7019025225200275,-2.112108180880341,-1.234072071251957,15.1,-1.2713540403455659,0.0,-1.7044121299773045,-0.5981461819531805,24.4714285714,5.54285714286,27.8,21.1,30.0,28
sj,1997,10,1997-03-05,0.09403333,0.1038,0.2277,0.2670143,0.0,-1.513708594387593,-1.5504677049411482,-1.7426645046366096,-1.9430120784727125,-1.3938134560847395,9.5,-1.3824297406141035,0.0,-1.7343250891185271,-0.5073364939223098,24.5714285714,4.98571428571,27.8,21.1,15.5,18
sj,1997,11,1997-03-12,0.0709,0.0864,0.1700714,0.1512429,0.0,-1.6448692341472249,-1.5875533479166257,-1.687079983509577,-1.6893679248612454,-1.1542013788355434,14.3,-1.0521590272386545,0.0,-1.6744991708360806,-0.6284160779705331,24.3571428571,5.78571428571,27.8,21.1,13.8,13
sj,1997,12,1997-03-19,0.1409,0.12525,0.2582143,0.2533286,0.0,-1.6958761497037735,-1.6988102768431077,-1.5110623341385885,-1.8584640272688742,-0.9944599940027611,17.92,-0.5994094048425377,0.0,-1.5137170153456734,-1.17327420611338,24.7428571429,6.58571428571,28.9,21.1,15.2,9
sj,1997,13,1997-03-26,0.11245,0.107,0.2076143,0.2154,0.0,-1.1493734837551832,-1.0930781102626446,-1.5166207858621894,-0.5902432592115858,-1.234072071251957,7.0,-1.422974482906316,0.0,-1.5109126754813942,2.095874562786076,25.3142857143,8.07142857143,31.1,20.6,1.5,14
sj,1997,14,1997-04-02,0.09995,0.123,0.1983167,0.1916833,0.0,-1.173662490677252,-1.1487065742931997,-1.5055038817665083,-1.1820796176383588,-1.3938134560847395,5.9,-1.3972116779127592,0.0,-1.5081083355516804,0.49157007433251265,25.0857142857,7.45714285714,29.4,20.6,2.9,11
sj,1997,15,1997-04-09,0.0602,0.069825,0.2164286,0.2027714,6.65,-2.1063603750184208,-2.205647395200507,-2.110448751441969,-0.5056952080077954,-2.352261765081478,18.73,-1.2067358572887061,6.65,-1.9913895817813576,-0.14409774184120408,25.3571428571,5.61428571429,31.1,21.7,0.6,11
sj,1997,16,1997-04-16,0.033075,0.05155,0.2085429,0.2354857,0.0,-1.6108646237762245,-1.488658300558884,-2.2197649762386864,-1.4357237712497781,-1.713296225750304,7.5,-2.1798096725975276,0.0,-2.0848675791549365,0.7034593463904186,25.9,7.92857142857,31.7,20.0,0.8,19
sj,1997,17,1997-04-23,0.0388,0.023,0.2024429,0.2222571,0.0,-0.2142466985518057,-0.1164895147926299,-0.6476494418060057,0.33978530403039686,-0.43536514708800045,16.2,-1.039066454228042,0.0,-0.6770889391498741,2.9434316510176988,27.6714285714,9.61428571429,34.4,21.1,0.0,10
sj,1997,18,1997-04-30,-0.0035,0.007333333,0.1991,0.1928833,5.73,0.11122600083519572,0.17401468779420842,-0.1798130574907782,0.33978530403039686,-0.43536514708800045,4.0,-0.5850498086011106,5.73,-0.23961191155407344,2.1261444587822407,27.7714285714,8.27142857143,33.9,22.8,0.5,8
sj,1997,19,1997-05-07,-0.0597,0.0331,0.1650857,0.1324571,0.0,0.23509993885830757,0.27909067550365896,-0.24002962193699587,-0.16750300319248967,0.44321246949237014,1.5,-0.9026502899936112,0.0,-0.2994378298365213,0.5218399703498662,27.9285714286,8.42857142857,33.9,23.3,0.3,8
sj,1997,20,1997-05-14,0.1019,0.0747,0.1175167,0.1297857,33.03,-0.18995769077958258,-0.172117978823185,-0.1937091874482967,0.08614115041892957,-0.1158823774223905,27.3,-0.11667356679188119,33.03,-0.25643795106692274,0.18887111426492506,27.5714285714,8.67142857143,32.8,22.2,12.6,9
sj,1997,21,1997-05-21,0.0798,0.1065333,0.1590333,0.09873333,0.0,0.14280171034398723,0.17401468779420842,-0.2826444215109626,-0.16750300319248967,0.44321246949237014,10.1,-0.8718193921950457,0.0,-0.3527202883702153,-0.05328805381033343,27.5857142857,7.08571428571,32.2,23.9,12.9,3
sj,1997,22,1997-05-28,0.0235,0.05535,0.2090857,0.1450571,64.1,0.17680632071503585,0.21728127112139492,0.10737363413431242,0.08614115041892957,0.3633417770759563,10.5,-0.06514795677519447,64.1,0.08101761934111072,0.46130017833634807,27.3142857143,7.02857142857,31.7,22.8,30.5,7
sj,1997,23,1997-06-04,0.0557,0.08895,0.1841571,0.1623571,118.35,-0.06608375275651905,-0.1226704551443388,0.5715043841832868,-0.5902432592115858,0.5230831619087386,41.7,1.3463158847178809,118.35,0.5446684861936596,-1.0219247260689917,27.2714285714,7.07142857143,32.8,22.2,31.3,14
sj,1997,24,1997-06-11,0.1197,0.0904,0.1477167,0.1914143,0.0,0.7888893073936208,0.9342703657629682,0.6984223732037758,0.8470736112533315,0.7626952391579347,9.9,0.24062697477837905,0.0,0.7091897615031068,0.8850787224521599,28.6,7.0,32.8,23.9,0.3,4
sj,1997,25,1997-06-18,0.0108,0.05426667,0.1710429,0.2157,2.43,1.099788602457331,1.2247745683498559,0.8522062143833284,1.1007177648647988,0.6029538543251524,7.8,0.12786191025135854,2.43,0.8578197772544632,0.9758884104830305,29.0142857143,7.51428571429,33.9,23.9,0.5,9
